0.0,0.0,0.0
4.0,1023.0,1023.0
172.0,1023.0,1023.0
360.0,1023.0,1023.0
544.0,1023.0,1023.0
720.0,1023.0,1023.0
908.0,1023.0,1023.0
1088.0,1023.0,1023.0
1280.0,1023.0,1023.0
1464.0,1023.0,1023.0
1640.0,1023.0,1023.0
1816.0,1023.0,1023.0
2000.0,1023.0,1023.0
2184.0,1023.0,1023.0
2360.0,1023.0,1023.0
2536.0,1023.0,1023.0
2720.0,1023.0,1023.0
2904.0,1023.0,1023.0
3080.0,1023.0,1023.0
3256.0,1023.0,1023.0
3440.0,1023.0,1023.0
3624.0,1023.0,1023.0
3800.0,1023.0,1023.0
3988.0,1023.0,1023.0
4168.0,1023.0,1023.0
4360.0,1023.0,1023.0
4544.0,1023.0,1023.0
4720.0,1023.0,1023.0
4896.0,1023.0,1023.0
5080.0,1023.0,1023.0
5264.0,1023.0,1023.0
5440.0,1023.0,1023.0
5616.0,1023.0,1023.0
5800.0,1023.0,1023.0
5984.0,1023.0,1023.0
6168.0,1023.0,1023.0
6360.0,1023.0,1023.0
6544.0,1023.0,1023.0
6720.0,1023.0,1023.0
6904.0,1023.0,1023.0
7084.0,1023.0,1023.0
7280.0,1023.0,1023.0
7464.0,1023.0,1023.0
7640.0,1023.0,1023.0
7872.0,1023.0,1023.0
8112.0,1023.0,1023.0
8352.0,1023.0,1023.0
8592.0,1023.0,1023.0
8832.0,1023.0,1023.0
9076.0,1023.0,1023.0
9312.0,1023.0,1023.0
9552.0,1023.0,1023.0
9792.0,1023.0,1023.0
10032.0,1023.0,1023.0
10272.0,1023.0,1023.0
10512.0,1023.0,1023.0
10752.0,1023.0,1023.0
10992.0,1023.0,1023.0
11232.0,1023.0,1023.0
11472.0,1023.0,1023.0
11712.0,1023.0,1023.0
11952.0,1023.0,1023.0
12192.0,1023.0,1023.0
12432.0,1023.0,1023.0
12672.0,1023.0,1023.0
12912.0,1023.0,1023.0
13152.0,1023.0,1023.0
13392.0,1023.0,1023.0
13632.0,1023.0,1023.0
13872.0,1023.0,1023.0
14112.0,1023.0,1023.0
14352.0,1023.0,1023.0
14592.0,1023.0,1023.0
14832.0,1023.0,1023.0
15072.0,1023.0,1023.0
15312.0,1023.0,1023.0
15552.0,1023.0,1023.0
15792.0,1023.0,1023.0
16032.0,1023.0,1023.0
16272.0,1023.0,1023.0
16512.0,1023.0,1023.0
16752.0,1023.0,1023.0
16992.0,1023.0,1023.0
17232.0,1023.0,1023.0
17472.0,1023.0,1023.0
17712.0,1023.0,1023.0
17952.0,1023.0,1023.0
18192.0,1023.0,1023.0
18432.0,1023.0,1023.0
18672.0,1023.0,1023.0
18912.0,1023.0,1023.0
19152.0,1023.0,1023.0
19392.0,1023.0,1023.0
19632.0,1023.0,1023.0
19872.0,1023.0,1023.0
20112.0,1023.0,1023.0
20352.0,1023.0,1023.0
20592.0,1023.0,1023.0
20832.0,1023.0,1023.0
21072.0,1023.0,1023.0
21312.0,1023.0,1023.0
21552.0,1023.0,1023.0
21792.0,1023.0,1023.0
22032.0,1023.0,1023.0
22272.0,1023.0,1023.0
22512.0,1023.0,1023.0
22752.0,1023.0,1023.0
22992.0,1023.0,1023.0
23232.0,1023.0,1023.0
23472.0,1023.0,1023.0
23712.0,1023.0,1023.0
23952.0,1023.0,1023.0
24192.0,1023.0,1023.0
24436.0,1023.0,1023.0
24672.0,1023.0,1023.0
24912.0,1023.0,1023.0
25152.0,1023.0,1023.0
25392.0,1023.0,1023.0
25632.0,1023.0,1023.0
25872.0,1023.0,1023.0
26112.0,1023.0,1023.0
26352.0,1023.0,1023.0
26592.0,1023.0,1023.0
26832.0,1023.0,1023.0
27072.0,1023.0,1023.0
27312.0,1023.0,1023.0
27552.0,1023.0,1023.0
27792.0,1023.0,1023.0
28032.0,1023.0,1023.0
28272.0,1023.0,1023.0
28512.0,1023.0,1023.0
28752.0,1023.0,1023.0
28992.0,1023.0,1023.0
29232.0,1023.0,1023.0
29472.0,1023.0,1023.0
29712.0,1023.0,1023.0
29952.0,1023.0,1023.0
30192.0,1023.0,1023.0
30432.0,1023.0,1023.0
30672.0,1023.0,1023.0
30912.0,1023.0,1023.0
31152.0,1023.0,1023.0
31392.0,1023.0,1023.0
31632.0,1023.0,1023.0
31872.0,1023.0,1023.0
32112.0,1023.0,1023.0
32352.0,1023.0,1023.0
32592.0,1023.0,1023.0
32832.0,1023.0,1023.0
33072.0,1023.0,1023.0
33312.0,1023.0,1023.0
33552.0,1023.0,1023.0
33792.0,1023.0,1023.0
34032.0,1023.0,1023.0
34272.0,1023.0,1023.0
34512.0,1023.0,1023.0
34752.0,1023.0,1023.0
34992.0,1023.0,1023.0
35232.0,1023.0,1023.0
35472.0,1023.0,1023.0
35712.0,1023.0,1023.0
35952.0,1023.0,1023.0
36192.0,1023.0,1023.0
36432.0,1023.0,1023.0
36672.0,1023.0,1023.0
36912.0,1023.0,1023.0
37152.0,1023.0,1023.0
37392.0,1023.0,1023.0
37632.0,1023.0,1023.0
37872.0,1023.0,1023.0
38112.0,1023.0,1023.0
38352.0,1023.0,1023.0
38592.0,1023.0,1023.0
38832.0,1023.0,1023.0
39072.0,1023.0,1023.0
39312.0,1023.0,1023.0
39552.0,1023.0,1023.0
39796.0,1023.0,1023.0
40032.0,1023.0,1023.0
40272.0,1023.0,1023.0
40512.0,1023.0,1023.0
40752.0,1023.0,1023.0
40992.0,1023.0,1023.0
41232.0,1023.0,1023.0
41472.0,1023.0,1023.0
41712.0,1023.0,1023.0
41952.0,1023.0,1023.0
42192.0,1023.0,1023.0
42432.0,1023.0,1023.0
42672.0,1023.0,1023.0
42912.0,1023.0,1023.0
43152.0,1023.0,1023.0
43392.0,1023.0,1023.0
43632.0,1023.0,1023.0
43872.0,1023.0,1023.0
44112.0,1023.0,1023.0
44352.0,1023.0,1023.0
44592.0,1023.0,1023.0
44832.0,1023.0,1023.0
45072.0,1023.0,1023.0
45312.0,1023.0,1023.0
45552.0,1023.0,1023.0
45792.0,1023.0,1023.0
46032.0,1023.0,1023.0
46272.0,1023.0,1023.0
46512.0,1023.0,1023.0
46752.0,1023.0,1023.0
46992.0,1023.0,1023.0
47232.0,1023.0,1023.0
47472.0,1023.0,1023.0
47712.0,1022.0,1022.8
47952.0,1023.0,1022.2
48192.0,1023.0,1023.0
48432.0,1023.0,1023.0
48672.0,1023.0,1023.0
48912.0,1023.0,1023.0
49152.0,1023.0,1023.0
49392.0,1023.0,1023.0
49632.0,1023.0,1023.0
49872.0,1023.0,1023.0
50112.0,1023.0,1023.0
50352.0,1023.0,1023.0
50592.0,1023.0,1023.0
50832.0,1023.0,1023.0
51072.0,1023.0,1023.0
51312.0,1023.0,1023.0
51552.0,1023.0,1023.0
51792.0,1023.0,1023.0
52032.0,1023.0,1023.0
52272.0,1023.0,1023.0
52512.0,1023.0,1023.0
52752.0,1023.0,1023.0
52992.0,1023.0,1023.0
53232.0,1023.0,1023.0
53472.0,1023.0,1023.0
53712.0,1023.0,1023.0
53952.0,1023.0,1023.0
54192.0,1023.0,1023.0
54432.0,1023.0,1023.0
54672.0,1023.0,1023.0
54912.0,1023.0,1023.0
55156.0,1023.0,1023.0
55392.0,1023.0,1023.0
55632.0,1023.0,1023.0
55872.0,1023.0,1023.0
56112.0,1023.0,1023.0
56352.0,1023.0,1023.0
56592.0,1023.0,1023.0
56832.0,1023.0,1023.0
57072.0,1023.0,1023.0
57312.0,1023.0,1023.0
57552.0,1023.0,1023.0
57792.0,1023.0,1023.0
58032.0,1023.0,1023.0
58272.0,1023.0,1023.0
58512.0,1023.0,1023.0
58752.0,1023.0,1023.0
