0.0,0.0,0.0
8.0,1023.0,1023.0
168.0,1023.0,1023.0
356.0,1023.0,1023.0
540.0,1023.0,1023.0
716.0,1023.0,1023.0
904.0,1023.0,1023.0
1084.0,1023.0,1023.0
1276.0,1023.0,1023.0
1452.0,1023.0,1023.0
1636.0,1023.0,1023.0
1820.0,1023.0,1023.0
1996.0,1023.0,1023.0
2172.0,1023.0,1023.0
2356.0,1023.0,1023.0
2540.0,1023.0,1023.0
2716.0,1023.0,1023.0
2900.0,1023.0,1023.0
3076.0,1023.0,1023.0
3260.0,1023.0,1023.0
3436.0,1023.0,1023.0
3620.0,1023.0,1023.0
3796.0,1023.0,1023.0
3984.0,1023.0,1023.0
4164.0,1023.0,1023.0
4356.0,1023.0,1023.0
4540.0,1023.0,1023.0
4716.0,1023.0,1023.0
4900.0,1023.0,1023.0
5076.0,1023.0,1023.0
5260.0,1023.0,1023.0
5436.0,1023.0,1023.0
5612.0,1023.0,1023.0
5796.0,1023.0,1023.0
5980.0,1023.0,1023.0
6156.0,1023.0,1023.0
6340.0,1023.0,1023.0
6516.0,1023.0,1023.0
6700.0,1023.0,1023.0
6876.0,1023.0,1023.0
7064.0,1023.0,1023.0
7244.0,1023.0,1023.0
7436.0,1023.0,1023.0
7628.0,1023.0,1023.0
7868.0,1023.0,1023.0
8108.0,1023.0,1023.0
8348.0,1023.0,1023.0
8588.0,1023.0,1023.0
8828.0,1023.0,1023.0
9072.0,1023.0,1023.0
9308.0,1023.0,1023.0
9548.0,1023.0,1023.0
9788.0,1023.0,1023.0
10028.0,1023.0,1023.0
10268.0,1023.0,1023.0
10508.0,1023.0,1023.0
10748.0,1023.0,1023.0
10988.0,1023.0,1023.0
11228.0,1023.0,1023.0
11468.0,1023.0,1023.0
11708.0,1023.0,1023.0
11948.0,1023.0,1023.0
12188.0,1023.0,1023.0
12428.0,1023.0,1023.0
12668.0,1023.0,1023.0
12908.0,1023.0,1023.0
13148.0,1023.0,1023.0
13388.0,1023.0,1023.0
13628.0,1023.0,1023.0
13868.0,1023.0,1023.0
14108.0,1023.0,1023.0
14348.0,1023.0,1023.0
14588.0,1023.0,1023.0
14828.0,1023.0,1023.0
15068.0,1023.0,1023.0
15308.0,1023.0,1023.0
15548.0,1023.0,1023.0
15788.0,1023.0,1023.0
16028.0,1023.0,1023.0
16268.0,1023.0,1023.0
16508.0,1023.0,1023.0
16748.0,1023.0,1023.0
16988.0,1023.0,1023.0
17228.0,1023.0,1023.0
17468.0,1023.0,1023.0
17708.0,1023.0,1023.0
17948.0,1023.0,1023.0
18188.0,1023.0,1023.0
18428.0,1023.0,1023.0
18668.0,1023.0,1023.0
18908.0,1023.0,1023.0
19148.0,1023.0,1023.0
19388.0,1023.0,1023.0
19628.0,1023.0,1023.0
19868.0,1023.0,1023.0
20108.0,1023.0,1023.0
20352.0,1023.0,1023.0
20588.0,1023.0,1023.0
20828.0,1023.0,1023.0
21068.0,1023.0,1023.0
21308.0,1023.0,1023.0
21548.0,1023.0,1023.0
21788.0,1023.0,1023.0
22028.0,1023.0,1023.0
22268.0,1023.0,1023.0
22508.0,1023.0,1023.0
22748.0,1023.0,1023.0
22988.0,1023.0,1023.0
23228.0,1023.0,1023.0
23468.0,1023.0,1023.0
23708.0,1023.0,1023.0
23948.0,1023.0,1023.0
24188.0,1023.0,1023.0
24432.0,1023.0,1023.0
24668.0,1023.0,1023.0
24908.0,1023.0,1023.0
25148.0,1023.0,1023.0
25388.0,1023.0,1023.0
25628.0,1023.0,1023.0
25868.0,1023.0,1023.0
26108.0,1023.0,1023.0
26348.0,1023.0,1023.0
26588.0,1023.0,1023.0
26828.0,1023.0,1023.0
27068.0,1023.0,1023.0
27308.0,1023.0,1023.0
27548.0,1023.0,1023.0
27788.0,1023.0,1023.0
28028.0,1023.0,1023.0
28268.0,1023.0,1023.0
28508.0,1023.0,1023.0
28748.0,1023.0,1023.0
28988.0,1023.0,1023.0
29228.0,1023.0,1023.0
29468.0,1023.0,1023.0
29708.0,1023.0,1023.0
29948.0,1023.0,1023.0
30188.0,1023.0,1023.0
30428.0,1023.0,1023.0
30668.0,1023.0,1023.0
30908.0,1023.0,1023.0
31148.0,1023.0,1023.0
31388.0,1023.0,1023.0
31628.0,1023.0,1023.0
31868.0,1023.0,1023.0
32108.0,1023.0,1023.0
32348.0,1023.0,1023.0
32588.0,1023.0,1023.0
32828.0,1023.0,1023.0
33068.0,1023.0,1023.0
33308.0,1023.0,1023.0
33548.0,1023.0,1023.0
33788.0,1023.0,1023.0
34028.0,1023.0,1023.0
34268.0,1023.0,1023.0
34508.0,1023.0,1023.0
34748.0,1023.0,1023.0
34988.0,1023.0,1023.0
35228.0,1023.0,1023.0
35468.0,1023.0,1023.0
35712.0,1023.0,1023.0
35948.0,1023.0,1023.0
36188.0,1023.0,1023.0
36428.0,1023.0,1023.0
36668.0,1023.0,1023.0
36908.0,1023.0,1023.0
37148.0,1023.0,1023.0
37388.0,1023.0,1023.0
37628.0,1023.0,1023.0
37868.0,1023.0,1023.0
38108.0,1023.0,1023.0
38348.0,1023.0,1023.0
38588.0,1023.0,1023.0
38828.0,1023.0,1023.0
39068.0,1023.0,1023.0
39308.0,1023.0,1023.0
39548.0,1023.0,1023.0
39792.0,1023.0,1023.0
